# XLAMB2	YLAMB2 
267538.400	2265771.500
267463.300	2265616.400
266973.400	2265441.600
266883.200	2265516.400
266773.200	2265501.400
266658.400	2265571.500
266543.400	2265566.500
265643.200	2265716.500
264476.500	2265803.500
264103.200	2265761.600
263242.500	2265712.500
263123.200	2265621.600
262517.800	2265546.600
260873.100	2265021.600
260778.100	2264946.700
260448.200	2264801.500
260418.200	2264816.500
260113.100	2264673.900
259821.500	2264537.600
259693.200	2264411.500
259073.000	2264036.800
259045.200	2264019.800
258915.200	2264307.500
258710.300	2265026.700
258488.500	2265224.300
258445.400	2265203.700
258434.900	2265146.600
258493.500	2265039.100
258561.600	2264886.900
258520.600	2264769.300
258521.300	2264728.400
258464.800	2264681.900
258409.800	2264671.400
258475.900	2264561.500
258482.800	2264504.200
258384.500	2264424.600
258310.500	2264369.600
258232.800	2264345.900
258303.000	2264236.600
258252.200	2264179.300
258204.800	2264177.400
258153.700	2264175.400
258446.200	2263672.200
258428.400	2263650.600
258381.800	2263622.500
258383.000	2263573.500
258267.400	2263484.300
258216.300	2263472.300
258167.700	2263404.700
258105.700	2263371.600
258089.200	2263362.800
258087.500	2263350.200
258070.100	2263355.100
258054.200	2263352.100
258049.500	2263363.200
257964.600	2263316.700
257975.400	2263281.800
257957.800	2263277.200
257868.000	2263215.700
257585.400	2262998.700
257506.100	2262939.300
257527.700	2262910.500
257291.400	2262713.900
257251.600	2262716.200
257238.300	2262771.700
257190.300	2262761.500
257197.600	2262720.300
257132.600	2262737.200
257127.300	2262710.400
257055.800	2262721.200
257049.200	2262708.700
257036.500	2262710.600
257036.400	2262701.000
257049.100	2262699.200
257048.900	2262689.700
257109.100	2262674.400
257165.900	2262649.600
257184.500	2262625.500
257186.100	2262541.700
257186.100	2262538.600
257194.900	2262502.000
257201.200	2262418.100
257183.600	2262329.700
257175.800	2262306.200
257163.600	2262266.800
257137.800	2262278.400
257056.200	2262317.000
256942.100	2262099.700
256888.800	2261996.500
256794.900	2261822.500
256765.300	2261786.700
256730.000	2261765.100
256722.200	2261776.400
256732.200	2261793.700
256748.000	2261794.900
256778.900	2261826.000
256776.300	2261857.600
256845.400	2261975.000
256893.200	2262050.200
256916.400	2262108.300
256882.300	2262146.900
256863.800	2262188.400
256841.800	2262198.300
256803.700	2262200.600
256785.500	2262166.100
256773.100	2262179.000
256781.900	2262234.200
256755.400	2262255.300
256749.600	2262207.800
256715.600	2262168.900
256725.900	2262200.300
256712.700	2262229.000
256669.300	2262238.500
256593.000	2262229.900
256585.000	2262256.000
256584.600	2262256.600
256557.200	2262300.700
256477.700	2262303.700
256413.600	2262291.900
256290.500	2262269.100
256161.800	2262210.100
256144.500	2262202.100
256025.300	2262135.500
256023.800	2262134.600
255963.400	2262072.400
255937.300	2262067.100
255891.500	2262057.900
255824.100	2262048.400
255792.600	2262043.800
255696.000	2262021.100
255631.300	2262006.000
255572.300	2261992.000
255480.500	2261970.300
255386.700	2261934.600
255313.700	2261906.900
255297.200	2261894.300
255191.400	2261813.700
255147.400	2261780.300
255105.600	2261766.600
255036.100	2261718.900
255033.500	2261715.000
255022.700	2261698.100
255010.500	2261679.100
255009.900	2261678.200
254988.600	2261640.700
254987.800	2261522.000
255024.600	2261368.100
255049.900	2261269.900
255082.300	2261143.800
255131.100	2261027.400
255135.100	2260992.700
255101.200	2260964.800
254989.300	2260939.900
254976.700	2260938.500
254878.900	2260927.700
254786.600	2260921.900
254747.700	2260898.000
254742.400	2260894.500
254712.800	2260813.300
254719.600	2260773.700
254747.200	2260713.500
254730.000	2260681.700
254692.000	2260662.200
254645.700	2260680.900
254546.800	2260687.900
254475.200	2260724.300
254469.900	2260726.800
254383.900	2260733.900
254270.500	2260772.500
254214.800	2260772.100
254123.700	2260810.900
254039.500	2260786.400
253980.500	2260792.000
253935.800	2260807.600
253932.700	2260796.400
253908.900	2260789.700
253878.500	2260802.200
253851.600	2260784.600
253849.700	2260784.700
253794.300	2260788.800
253740.100	2260793.000
253579.400	2260779.200
253574.700	2260778.600
253563.700	2260761.100
253519.100	2260757.600
253482.400	2260779.400
253397.800	2260789.700
253316.600	2260795.200
253243.600	2260767.600
253213.200	2260754.700
253172.200	2260736.900
253158.400	2260689.100
253178.200	2260621.100
253148.200	2260574.700
253089.500	2260550.400
253032.200	2260551.400
252989.400	2260530.500
252963.900	2260527.000
252946.300	2260529.900
252892.500	2260507.200
252870.100	2260516.600
252855.600	2260541.800
252788.800	2260536.300
252783.400	2260508.300
252772.000	2260448.900
252705.700	2260389.600
252671.300	2260328.900
252629.800	2260330.200
252601.300	2260310.800
252587.300	2260294.200
252580.800	2260286.800
252605.000	2260275.900
252598.700	2260256.900
252571.700	2260258.100
252568.700	2260242.300
252589.500	2260207.600
252554.600	2260196.100
252537.200	2260186.400
252475.200	2260190.500
252386.200	2260161.100
252322.900	2260121.000
252289.900	2260084.000
252277.700	2260018.800
252291.000	2259976.200
252284.700	2259953.900
252252.900	2259944.100
252202.400	2259894.400
252196.700	2259849.800
252196.900	2259848.800
252208.300	2259805.500
252175.200	2259751.200
252159.300	2259736.700
252144.400	2259649.300
252125.400	2259628.500
252105.500	2259553.900
252084.900	2259539.200
252064.300	2259542.200
252050.500	2259484.900
252055.300	2259461.100
252076.200	2259453.300
252080.200	2259408.900
252083.400	2259375.600
252014.800	2259273.800
251957.700	2259238.700
251872.000	2259211.300
251789.600	2259165.000
251710.500	2259120.400
251672.700	2259069.600
251653.900	2259031.700
251638.300	2258951.600
251599.900	2258951.300
251541.300	2258927.000
251507.900	2258966.000
251487.700	2259027.900
251429.900	2259083.000
251305.500	2259108.900
251225.800	2259114.500
251190.800	2259090.600
251125.000	2259045.500
251102.600	2259065.900
251079.900	2259108.300
251054.500	2259106.600
251019.600	2259085.900
250977.100	2259027.200
250933.500	2258929.000
250897.200	2258894.100
250846.400	2258875.000
250798.300	2258871.400
250749.200	2258868.100
250682.500	2258870.700
250690.600	2258842.400
250706.900	2258811.000
250695.700	2258807.700
250653.800	2258861.000
250608.800	2258869.000
250593.200	2258871.700
250535.900	2258866.600
250456.400	2258861.200
250394.200	2258873.600
250363.700	2258896.900
250309.500	2258906.100
250261.400	2258923.400
250240.800	2258930.900
250181.800	2258936.800
250138.900	2258912.900
250105.800	2258884.200
250018.300	2258880.600
249962.400	2258903.800
249935.000	2258935.100
249920.500	2258960.300
249854.000	2258910.900
249809.800	2258833.900
249802.200	2258820.800
249748.700	2258755.700
249693.300	2258726.900
249692.100	2258668.600
249665.100	2258670.000
249653.800	2258695.200
249618.700	2258698.100
249629.700	2258714.000
249591.500	2258710.500
249578.600	2258726.200
249582.000	2258697.800
249570.900	2258696.200
249558.000	2258713.500
249510.200	2258725.800
249504.100	2258686.300
249473.900	2258692.400
249456.500	2258678.100
249416.600	2258685.700
249356.000	2258696.300
249346.600	2258671.000
249316.500	2258667.700
249310.200	2258658.200
249265.700	2258645.400
249268.000	2258564.900
249239.700	2258517.400
249204.300	2258564.500
249182.900	2258640.000
249162.000	2258663.600
249155.400	2258688.700
249128.200	2258699.500
249124.900	2258726.400
249113.200	2258775.200
249054.200	2258795.300
249006.600	2258774.500
248974.500	2258804.100
248991.900	2258821.700
249047.600	2258826.700
249052.000	2258859.900
249037.300	2258910.200
248996.900	2258962.000
248928.300	2258991.500
248872.600	2259026.100
248791.100	2259060.300
248724.600	2259015.500
248667.300	2259010.500
248633.800	2259023.000
248612.100	2259126.800
248580.900	2259233.900
248513.500	2259304.500
248447.500	2259387.400
248429.500	2259433.000
248310.700	2259545.900
248153.600	2259671.100
248081.700	2259703.700
248007.300	2259688.500
247883.000	2259723.000
247819.100	2259767.000
247777.500	2259800.000
247783.600	2259850.500
247694.300	2259873.700
247657.100	2259988.900
247521.100	2260127.500
247440.900	2260198.800
247404.200	2260231.300
247265.100	2260325.600
247054.300	2260454.400
246886.700	2260553.400
246777.900	2260655.600
246651.600	2260745.100
246547.700	2260828.600
246480.300	2260927.800
246457.800	2260981.400
246411.400	2261027.000
246313.800	2261113.700
246246.300	2261238.200
246112.200	2261330.900
246065.400	2261430.300
246065.400	2261468.200
246106.300	2261525.200
246042.500	2261532.900
245889.500	2261579.800
245865.600	2261555.900
245815.600	2261393.000
245571.300	2261232.900
245507.400	2261240.500
245396.800	2261396.500
245322.900	2261517.700
245321.200	2261555.700
245333.800	2261569.800
245346.600	2261558.900
245345.200	2261525.700
245508.800	2261275.100
245563.100	2261258.100
245793.200	2261400.800
245812.100	2261453.100
245767.200	2261522.500
245766.900	2261560.400
245743.000	2261596.500
245696.900	2261572.800
245640.700	2261645.200
245593.000	2261656.100
245435.800	2261545.100
245428.000	2261521.300
245400.900	2261527.500
245397.600	2261560.600
245431.000	2261581.300
245556.200	2261675.000
245702.600	2261691.200
245878.200	2261608.200
246085.700	2261544.100
246161.900	2261569.600
246186.900	2261632.700
246151.200	2261801.600
246115.600	2261891.600
246017.700	2262041.100
245945.500	2262124.800
245889.100	2262276.000
245789.700	2262411.600
245659.800	2262589.700
245451.800	2262803.000
245326.900	2262936.800
245178.100	2263083.100
245039.000	2263185.300
244835.300	2263336.700
244768.000	2263386.400
244576.400	2263491.600
244344.700	2263639.100
244313.100	2263655.400
243979.100	2263827.500
243942.200	2263846.400
243798.000	2263901.600
243544.700	2264016.600
243538.800	2264018.700
243337.600	2264093.400
243322.800	2264098.900
243178.400	2264146.300
243026.400	2264196.200
242820.800	2264237.200
242736.400	2264254.000
242667.800	2264288.600
242596.300	2264296.700
242449.500	2264313.400
242318.200	2264317.000
242305.300	2264317.400
242192.500	2264320.600
241978.200	2264326.500
241923.400	2264321.900
241841.600	2264314.800
241797.400	2264311.100
241581.800	2264292.400
241535.800	2264248.000
241448.700	2264231.700
241434.000	2264228.800
241379.800	2264249.400
241295.500	2264219.100
241206.500	2264195.100
241201.700	2264182.500
241187.300	2264185.600
241136.500	2264173.000
241119.000	2264152.300
241104.600	2264169.700
241061.700	2264156.900
240947.700	2264121.800
240818.400	2264082.000
240618.300	2263997.800
240617.400	2263997.600
240550.100	2263971.900
240440.000	2263918.700
240407.800	2263903.000
240252.500	2263805.700
240135.500	2263703.900
240049.400	2263617.400
239912.900	2263272.000
240037.900	2263137.100
240072.900	2262917.100
240182.900	2262762.100
240182.900	2262702.200
240332.900	2262601.900
240347.900	2262432.000
240492.900	2262232.000
240517.900	2262151.900
240517.900	2262102.000
240477.800	2261992.000
240497.900	2261872.000
240437.900	2261822.000
240402.800	2261822.100
240197.800	2261846.900
240167.800	2261907.000
240047.800	2261877.000
240037.800	2261882.000
240032.800	2261942.200
239972.900	2261947.000
239957.900	2261992.000
239882.900	2262026.900
239802.900	2261967.100
239707.900	2262002.100
239507.800	2261992.000
239482.900	2261932.000
239463.000	2261917.100
239393.000	2261897.100
239357.800	2261897.100
239283.000	2261997.100
239202.900	2261967.100
239198.000	2262027.000
238967.800	2262166.900
238807.900	2262137.000
238727.900	2262157.100
238687.900	2262107.100
238667.900	2262112.100
238532.900	2262257.100
238477.800	2262257.000
238427.900	2262302.000
238382.900	2262282.100
238297.900	2262357.100
238178.000	2262317.000
238178.000	2262387.000
238133.000	2262357.100
238082.900	2262382.100
238048.000	2262447.000
238057.900	2262537.100
238023.000	2262567.000
236503.800	2263325.000
234892.400	2263874.900
232828.700	2265261.200
231113.400	2265534.800
230727.100	2266418.400
231026.000	2267018.900
231806.000	2267214.900
232964.600	2267192.000
233280.800	2266944.900
234332.200	2269355.400
234041.400	2270677.200
232829.600	2273123.100
232282.200	2273686.200
231205.000	2274346.600
230390.000	2275033.000
231074.700	2276132.000
